310.662	594.000
311.365	610.000
312.068	644.000
312.770	601.000
313.473	558.000
314.176	560.000
314.879	553.000
315.582	577.000
316.284	575.000
316.987	570.000
317.690	560.000
318.392	576.000
319.095	576.000
319.797	600.000
320.500	589.000
321.203	592.000
321.905	596.000
322.607	585.000
323.310	574.000
324.012	581.000
324.715	546.000
325.417	551.000
326.119	550.000
326.822	588.000
327.524	568.000
328.226	579.000
328.929	562.000
329.631	551.000
330.333	583.000
331.035	556.000
331.737	588.000
332.439	596.000
333.141	579.000
333.843	581.000
334.545	593.000
335.247	548.000
335.949	583.000
336.651	589.000
337.353	584.000
338.055	609.000
338.757	596.000
339.459	567.000
340.160	579.000
340.862	582.000
341.564	565.000
342.266	608.000
342.967	593.000
343.669	576.000
344.370	604.000
345.072	578.000
345.773	564.000
346.475	592.000
347.176	592.000
347.878	595.000
348.579	582.000
349.281	567.000
349.982	593.000
350.683	580.000
351.385	572.000
352.086	568.000
352.787	595.000
353.488	584.000
354.190	594.000
354.891	610.000
355.592	590.000
356.293	614.000
356.994	614.000
357.695	572.000
358.396	585.000
359.097	614.000
359.798	587.000
360.499	635.000
361.200	619.000
361.900	621.000
362.601	592.000
363.302	633.000
364.003	596.000
364.703	614.000
365.404	600.000
366.105	605.000
366.805	563.000
367.506	576.000
368.206	600.000
368.907	593.000
369.607	582.000
370.308	570.000
371.008	632.000
371.708	589.000
372.409	607.000
373.109	590.000
373.809	620.000
374.510	580.000
375.210	597.000
375.910	625.000
376.610	628.000
377.310	638.000
378.010	591.000
378.710	602.000
379.410	616.000
380.110	635.000
380.810	618.000
381.510	591.000
382.210	641.000
382.910	678.000
383.609	612.000
384.309	622.000
385.009	637.000
385.708	641.000
386.408	626.000
387.108	634.000
387.807	616.000
388.507	615.000
389.206	637.000
389.906	658.000
390.605	611.000
391.305	632.000
392.004	636.000
392.703	611.000
393.402	618.000
394.102	622.000
394.801	680.000
395.500	660.000
396.199	616.000
396.898	649.000
397.597	653.000
398.296	686.000
398.995	728.000
399.694	787.000
400.393	887.000
401.092	977.000
401.791	1228.000
402.490	1467.000
403.188	1819.000
403.887	2132.000
404.586	2414.000
405.284	2719.000
405.983	2926.000
406.682	2940.000
407.380	2983.000
408.079	2704.000
408.777	2405.000
409.475	1950.000
410.174	1785.000
410.872	1338.000
411.570	1179.000
412.269	1050.000
412.967	935.000
413.665	968.000
414.363	925.000
415.061	942.000
415.759	929.000
416.457	1928.000
417.155	902.000
417.853	888.000
418.551	851.000
419.249	846.000
419.947	843.000
420.644	848.000
421.342	815.000
422.040	825.000
422.737	757.000
423.435	783.000
424.133	764.000
424.830	742.000
425.528	786.000
426.225	803.000
426.922	810.000
427.620	777.000
428.317	774.000
429.014	841.000
429.712	793.000
430.409	3833.000
431.106	823.000
431.803	864.000
432.500	856.000
433.197	887.000
433.894	884.000
434.591	906.000
435.288	922.000
435.985	879.000
436.682	893.000
437.378	894.000
438.075	877.000
438.772	913.000
439.468	922.000
440.165	880.000
440.862	909.000
441.558	916.000
442.255	919.000
442.951	944.000
443.647	984.000
444.344	965.000
445.040	952.000
445.736	985.000
446.432	965.000
447.129	1049.000
447.825	1107.000
448.521	1072.000
449.217	1083.000
449.913	1128.000
450.609	1112.000
451.305	1204.000
452.000	1184.000
452.696	1220.000
453.392	1263.000
454.088	1225.000
454.783	1247.000
455.479	1295.000
456.175	1381.000
456.870	1400.000
457.566	1399.000
458.261	1495.000
458.956	1498.000
459.652	1541.000
460.347	1568.000
461.042	1701.000
461.738	1696.000
462.433	1760.000
463.128	1820.000
463.823	1808.000
464.518	1864.000
465.213	1952.000
465.908	2034.000
466.603	2054.000
467.298	2143.000
467.992	2206.000
468.687	2249.000
469.382	2332.000
470.076	2358.000
470.771	2363.000
471.466	2456.000
472.160	2575.000
472.855	2654.000
473.549	2626.000
474.243	2533.000
474.938	2722.000
475.632	2774.000
476.326	2706.000
477.020	2739.000
477.714	2802.000
478.408	2814.000
479.102	2908.000
479.796	2818.000
480.490	2943.000
481.184	2938.000
481.878	2993.000
482.572	3059.000
483.266	3094.000
483.959	3062.000
484.653	3049.000
485.347	3013.000
486.040	3081.000
486.734	3153.000
487.427	3066.000
488.120	3141.000
488.814	3133.000
