320.694	523.000
321.397	513.000
322.099	493.000
322.802	525.000
323.504	525.000
324.207	487.000
324.910	535.000
325.612	508.000
326.315	527.000
327.017	508.000
327.719	524.000
328.422	512.000
329.124	544.000
329.826	536.000
330.529	542.000
331.231	525.000
331.933	522.000
332.636	542.000
333.338	527.000
334.040	508.000
334.742	555.000
335.444	533.000
336.146	514.000
336.848	526.000
337.550	547.000
338.252	553.000
338.954	544.000
339.656	514.000
340.358	544.000
341.060	563.000
341.762	549.000
342.464	560.000
343.166	530.000
343.868	545.000
344.569	548.000
345.271	556.000
345.973	540.000
346.674	557.000
347.376	551.000
348.078	574.000
348.779	581.000
349.481	539.000
350.182	577.000
350.884	574.000
351.585	600.000
352.287	597.000
352.988	562.000
353.690	555.000
354.391	577.000
355.092	545.000
355.793	570.000
356.495	545.000
357.196	596.000
357.897	553.000
358.598	555.000
359.299	544.000
360.001	578.000
360.702	551.000
361.403	569.000
362.104	592.000
362.805	570.000
363.506	570.000
364.207	599.000
364.907	590.000
365.608	578.000
366.309	602.000
367.010	594.000
367.711	564.000
368.411	587.000
369.112	572.000
369.813	579.000
370.513	589.000
371.214	587.000
371.915	557.000
372.615	557.000
373.316	538.000
374.016	580.000
374.717	585.000
375.417	585.000
376.117	562.000
376.818	570.000
377.518	588.000
378.218	572.000
378.918	587.000
379.619	546.000
380.319	588.000
381.019	572.000
381.719	579.000
382.419	588.000
383.119	586.000
383.819	595.000
384.519	595.000
385.219	582.000
385.919	576.000
386.619	583.000
387.319	595.000
388.018	603.000
388.718	567.000
389.418	591.000
390.118	619.000
390.817	599.000
391.517	607.000
392.216	602.000
392.916	606.000
393.616	593.000
394.315	618.000
395.014	612.000
395.714	619.000
396.413	594.000
397.113	567.000
397.812	639.000
398.511	622.000
399.210	634.000
399.910	591.000
400.609	615.000
401.308	618.000
402.007	622.000
402.706	633.000
403.405	658.000
404.104	717.000
404.803	889.000
405.502	1092.000
406.201	1183.000
406.899	1263.000
407.598	1316.000
408.297	1263.000
408.996	1115.000
409.694	1011.000
410.393	889.000
411.092	822.000
411.790	739.000
412.489	724.000
413.187	702.000
413.886	696.000
414.584	723.000
415.282	706.000
415.981	712.000
416.679	754.000
417.377	758.000
418.075	695.000
418.774	731.000
419.472	715.000
420.170	739.000
420.868	719.000
421.566	706.000
422.264	723.000
422.962	741.000
423.660	748.000
424.358	732.000
425.055	752.000
425.753	783.000
426.451	756.000
427.149	709.000
427.846	735.000
428.544	713.000
429.241	749.000
429.939	755.000
430.636	768.000
431.334	804.000
432.031	788.000
432.729	771.000
433.426	792.000
434.123	782.000
434.821	791.000
435.518	802.000
436.215	861.000
436.912	814.000
437.609	863.000
438.306	810.000
439.003	818.000
439.700	851.000
440.397	863.000
441.094	852.000
441.791	898.000
442.487	852.000
443.184	897.000
443.881	891.000
444.578	864.000
445.274	934.000
445.971	933.000
446.667	924.000
447.364	891.000
448.060	931.000
448.757	944.000
449.453	940.000
450.149	1000.000
450.846	943.000
451.542	939.000
452.238	971.000
452.934	921.000
453.630	1013.000
454.326	961.000
455.022	899.000
455.718	923.000
456.414	1016.000
457.110	979.000
457.806	972.000
458.502	1020.000
459.197	961.000
459.893	988.000
460.589	910.000
461.284	975.000
461.980	988.000
462.675	977.000
463.371	975.000
464.066	983.000
464.762	984.000
465.457	1005.000
466.152	985.000
466.848	960.000
467.543	952.000
468.238	991.000
468.933	1074.000
469.628	989.000
470.323	1036.000
471.018	1000.000
471.713	951.000
472.408	1040.000
473.103	1019.000
473.797	985.000
474.492	1005.000
475.187	977.000
475.882	1006.000
476.576	981.000
477.271	935.000
477.965	978.000
478.660	954.000
479.354	942.000
480.048	961.000
480.743	901.000
481.437	904.000
482.131	888.000
482.825	869.000
483.519	879.000
484.214	869.000
484.908	5105.000
485.602	952.000
486.295	823.000
486.989	874.000
487.683	794.000
488.377	858.000
489.071	816.000
489.764	798.000
490.458	768.000
491.152	771.000
491.845	804.000
492.539	789.000
493.232	747.000
493.925	775.000
494.619	768.000
495.312	778.000
496.005	765.000
496.698	738.000
497.392	746.000
498.085	747.000
498.778	700.000
