320.694	523.000
321.397	497.000
322.099	522.000
322.802	507.000
323.504	531.000
324.207	516.000
324.910	521.000
325.612	506.000
326.315	521.000
327.017	505.000
327.719	501.000
328.422	522.000
329.124	502.000
329.826	541.000
330.529	535.000
331.231	520.000
331.933	514.000
332.636	552.000
333.338	537.000
334.040	523.000
334.742	503.000
335.444	540.000
336.146	566.000
336.848	525.000
337.550	517.000
338.252	533.000
338.954	519.000
339.656	531.000
340.358	522.000
341.060	575.000
341.762	552.000
342.464	573.000
343.166	560.000
343.868	537.000
344.569	543.000
345.271	537.000
345.973	577.000
346.674	552.000
347.376	551.000
348.078	527.000
348.779	526.000
349.481	550.000
350.182	535.000
350.884	512.000
351.585	541.000
352.287	549.000
352.988	561.000
353.690	548.000
354.391	553.000
355.092	565.000
355.793	554.000
356.495	574.000
357.196	577.000
357.897	577.000
358.598	571.000
359.299	578.000
360.001	548.000
360.702	565.000
361.403	556.000
362.104	585.000
362.805	563.000
363.506	608.000
364.207	584.000
364.907	548.000
365.608	591.000
366.309	584.000
367.010	587.000
367.711	574.000
368.411	604.000
369.112	572.000
369.813	573.000
370.513	583.000
371.214	586.000
371.915	578.000
372.615	587.000
373.316	585.000
374.016	547.000
374.717	553.000
375.417	562.000
376.117	584.000
376.818	588.000
377.518	574.000
378.218	549.000
378.918	555.000
379.619	582.000
380.319	548.000
381.019	578.000
381.719	576.000
382.419	559.000
383.119	571.000
383.819	575.000
384.519	564.000
385.219	558.000
385.919	589.000
386.619	585.000
387.319	596.000
388.018	578.000
388.718	572.000
389.418	590.000
390.118	555.000
390.817	582.000
391.517	623.000
392.216	566.000
392.916	586.000
393.616	617.000
394.315	596.000
395.014	585.000
395.714	602.000
396.413	574.000
397.113	603.000
397.812	598.000
398.511	574.000
399.210	645.000
399.910	616.000
400.609	627.000
401.308	588.000
402.007	641.000
402.706	668.000
403.405	672.000
404.104	772.000
404.803	878.000
405.502	1013.000
406.201	1237.000
406.899	1326.000
407.598	1350.000
408.297	1294.000
408.996	1191.000
409.694	1003.000
410.393	948.000
411.092	827.000
411.790	769.000
412.489	736.000
413.187	737.000
413.886	707.000
414.584	683.000
415.282	726.000
415.981	722.000
416.679	707.000
417.377	727.000
418.075	730.000
418.774	690.000
419.472	733.000
420.170	757.000
420.868	715.000
421.566	704.000
422.264	696.000
422.962	763.000
423.660	757.000
424.358	762.000
425.055	732.000
425.753	754.000
426.451	757.000
427.149	757.000
427.846	716.000
428.544	715.000
429.241	753.000
429.939	764.000
430.636	728.000
431.334	778.000
432.031	771.000
432.729	771.000
433.426	776.000
434.123	798.000
434.821	825.000
435.518	810.000
436.215	786.000
436.912	838.000
437.609	855.000
438.306	804.000
439.003	786.000
439.700	804.000
440.397	899.000
441.094	820.000
441.791	868.000
442.487	886.000
443.184	907.000
443.881	868.000
444.578	890.000
445.274	933.000
445.971	907.000
446.667	887.000
447.364	885.000
448.060	945.000
448.757	932.000
449.453	889.000
450.149	895.000
450.846	896.000
451.542	965.000
452.238	947.000
452.934	952.000
453.630	949.000
454.326	989.000
455.022	974.000
455.718	1003.000
456.414	915.000
457.110	1006.000
457.806	1000.000
458.502	980.000
459.197	1050.000
459.893	1002.000
460.589	958.000
461.284	981.000
461.980	1009.000
462.675	956.000
463.371	988.000
464.066	941.000
464.762	1015.000
465.457	963.000
466.152	967.000
466.848	994.000
467.543	986.000
468.238	1044.000
468.933	998.000
469.628	1003.000
470.323	987.000
471.018	1013.000
471.713	993.000
472.408	963.000
473.103	973.000
473.797	991.000
474.492	980.000
475.187	969.000
475.882	1006.000
476.576	944.000
477.271	996.000
477.965	961.000
478.660	911.000
479.354	871.000
480.048	965.000
480.743	956.000
481.437	895.000
482.131	888.000
482.825	890.000
483.519	899.000
484.214	862.000
484.908	834.000
485.602	853.000
486.295	830.000
486.989	846.000
487.683	850.000
488.377	809.000
489.071	824.000
489.764	806.000
490.458	781.000
491.152	809.000
491.845	795.000
492.539	781.000
493.232	797.000
493.925	809.000
494.619	747.000
495.312	763.000
496.005	771.000
496.698	762.000
497.392	712.000
498.085	765.000
498.778	739.000
