3.20694E+2	2.34200E+3
3.21397E+2	2.41800E+3
3.22099E+2	2.47100E+3
3.22802E+2	2.49100E+3
3.23504E+2	2.62400E+3
3.24207E+2	2.42900E+3
3.24910E+2	2.53700E+3
3.25612E+2	2.56100E+3
3.26315E+2	2.61700E+3
3.27017E+2	2.69500E+3
3.27719E+2	2.77000E+3
3.28422E+2	2.63400E+3
3.29124E+2	2.76700E+3
3.29826E+2	2.75500E+3
3.30529E+2	2.70700E+3
3.31231E+2	2.68600E+3
3.31933E+2	2.70900E+3
3.32636E+2	2.75700E+3
3.33338E+2	2.74000E+3
3.34040E+2	2.76200E+3
3.34742E+2	2.76700E+3
3.35444E+2	2.87400E+3
3.36146E+2	2.70800E+3
3.36848E+2	2.80200E+3
3.37550E+2	2.80700E+3
3.38252E+2	2.90600E+3
3.38954E+2	2.93700E+3
3.39656E+2	2.85300E+3
3.40358E+2	2.84200E+3
3.41060E+2	2.93000E+3
3.41762E+2	2.88500E+3
3.42464E+2	2.90600E+3
3.43166E+2	2.97800E+3
3.43868E+2	2.79800E+3
3.44569E+2	2.91900E+3
3.45271E+2	2.99700E+3
3.45973E+2	3.04100E+3
3.46674E+2	3.08000E+3
3.47376E+2	3.08100E+3
3.48078E+2	3.00300E+3
3.48779E+2	3.16500E+3
3.49481E+2	3.09500E+3
3.50182E+2	3.19500E+3
3.50884E+2	3.18600E+3
3.51585E+2	3.15800E+3
3.52287E+2	3.13800E+3
3.52988E+2	3.16500E+3
3.53690E+2	3.24300E+3
3.54391E+2	3.23300E+3
3.55092E+2	3.26400E+3
3.55793E+2	3.32600E+3
3.56495E+2	3.27900E+3
3.57196E+2	3.34300E+3
3.57897E+2	3.36500E+3
3.58598E+2	3.33900E+3
3.59299E+2	3.30600E+3
3.60001E+2	3.40600E+3
3.60702E+2	3.47800E+3
3.61403E+2	3.45400E+3
3.62104E+2	3.45900E+3
3.62805E+2	3.39900E+3
3.63506E+2	3.39800E+3
3.64207E+2	3.57400E+3
3.64907E+2	3.57200E+3
3.65608E+2	3.49900E+3
3.66309E+2	3.53900E+3
3.67010E+2	3.63200E+3
3.67711E+2	3.53800E+3
3.68411E+2	3.28800E+3
3.69112E+2	3.28100E+3
3.69813E+2	3.18800E+3
3.70513E+2	3.22100E+3
3.71214E+2	3.37600E+3
3.71915E+2	3.33900E+3
3.72615E+2	3.28800E+3
3.73316E+2	3.40200E+3
