310.662	605.000
311.365	626.000
312.068	596.000
312.770	572.000
313.473	587.000
314.176	558.000
314.879	574.000
315.582	573.000
316.284	583.000
316.987	548.000
317.690	583.000
318.392	584.000
319.095	541.000
319.797	572.000
320.500	572.000
321.203	571.000
321.905	598.000
322.607	570.000
323.310	581.000
324.012	554.000
324.715	576.000
325.417	563.000
326.119	584.000
326.822	567.000
327.524	568.000
328.226	579.000
328.929	545.000
329.631	564.000
330.333	584.000
331.035	604.000
331.737	559.000
332.439	548.000
333.141	567.000
333.843	572.000
334.545	580.000
335.247	578.000
335.949	581.000
336.651	569.000
337.353	589.000
338.055	575.000
338.757	618.000
339.459	555.000
340.160	581.000
340.862	592.000
341.564	579.000
342.266	567.000
342.967	577.000
343.669	590.000
344.370	581.000
345.072	582.000
345.773	569.000
346.475	582.000
347.176	577.000
347.878	571.000
348.579	591.000
349.281	585.000
349.982	592.000
350.683	584.000
351.385	608.000
352.086	583.000
352.787	605.000
353.488	581.000
354.190	586.000
354.891	576.000
355.592	593.000
356.293	600.000
356.994	591.000
357.695	603.000
358.396	649.000
359.097	583.000
359.798	606.000
360.499	583.000
361.200	587.000
361.900	609.000
362.601	634.000
363.302	598.000
364.003	589.000
364.703	589.000
365.404	604.000
366.105	574.000
366.805	584.000
367.506	599.000
368.206	575.000
368.907	620.000
369.607	660.000
370.308	595.000
371.008	603.000
371.708	576.000
372.409	591.000
373.109	594.000
373.809	581.000
374.510	590.000
375.210	567.000
375.910	588.000
376.610	595.000
377.310	584.000
378.010	599.000
378.710	586.000
379.410	601.000
380.110	588.000
380.810	609.000
381.510	576.000
382.210	601.000
382.910	626.000
383.609	621.000
384.309	621.000
385.009	607.000
385.708	590.000
386.408	585.000
387.108	629.000
387.807	610.000
388.507	615.000
389.206	625.000
389.906	650.000
390.605	640.000
391.305	640.000
392.004	611.000
392.703	642.000
393.402	620.000
394.102	626.000
394.801	635.000
395.500	621.000
396.199	603.000
396.898	653.000
397.597	681.000
398.296	698.000
398.995	689.000
399.694	789.000
400.393	847.000
401.092	1017.000
401.791	1150.000
402.490	1400.000
403.188	1703.000
403.887	2011.000
404.586	2340.000
405.284	2558.000
405.983	2688.000
406.682	2628.000
407.380	2560.000
408.079	2338.000
408.777	2066.000
409.475	1811.000
410.174	1511.000
410.872	1235.000
411.570	1150.000
412.269	1016.000
412.967	930.000
413.665	930.000
414.363	942.000
415.061	971.000
415.759	960.000
416.457	946.000
417.155	926.000
417.853	951.000
418.551	906.000
419.249	915.000
419.947	865.000
420.644	825.000
421.342	854.000
422.040	3527.000
422.737	1375.000
423.435	812.000
424.133	782.000
424.830	825.000
425.528	827.000
426.225	802.000
426.922	793.000
427.620	778.000
428.317	808.000
429.014	811.000
429.712	806.000
430.409	827.000
431.106	863.000
431.803	830.000
432.500	882.000
433.197	914.000
433.894	928.000
434.591	910.000
435.288	958.000
435.985	953.000
436.682	903.000
437.378	944.000
438.075	930.000
438.772	929.000
439.468	942.000
440.165	880.000
440.862	923.000
441.558	926.000
442.255	928.000
442.951	944.000
443.647	957.000
444.344	1012.000
445.040	982.000
445.736	1024.000
446.432	990.000
447.129	1635.000
447.825	1047.000
448.521	1109.000
449.217	1148.000
449.913	1131.000
450.609	1139.000
451.305	1139.000
452.000	1172.000
452.696	1298.000
453.392	1262.000
454.088	1279.000
454.783	1310.000
455.479	1350.000
456.175	1359.000
456.870	1447.000
457.566	1474.000
458.261	1517.000
458.956	1513.000
459.652	1580.000
460.347	1610.000
461.042	1668.000
461.738	1713.000
462.433	1720.000
463.128	1838.000
463.823	1883.000
464.518	1909.000
465.213	2024.000
465.908	2046.000
466.603	2094.000
467.298	2139.000
467.992	2148.000
468.687	2270.000
469.382	2325.000
470.076	2367.000
470.771	2452.000
471.466	2421.000
472.160	2556.000
472.855	2638.000
473.549	2655.000
474.243	2634.000
474.938	2677.000
475.632	2743.000
476.326	2684.000
477.020	2746.000
477.714	2793.000
478.408	2843.000
479.102	2834.000
479.796	2992.000
480.490	2852.000
481.184	2874.000
481.878	2955.000
482.572	2963.000
483.266	3017.000
483.959	2916.000
484.653	3071.000
485.347	3153.000
486.040	3083.000
486.734	3161.000
487.427	3063.000
488.120	3170.000
488.814	3234.000
